codigo_boya,nombre_boya,tipo_boya,fecha,Hs_media_diaria_m,Hs_maxima_diaria_m,observaciones_diarias
1103,Bilbao costera,Costera,2012-10-12,1.62,2.33,24
1103,Bilbao costera,Costera,2012-10-13,1.81,2.4,24
1103,Bilbao costera,Costera,2012-10-14,2.51,3.29,24
1103,Bilbao costera,Costera,2012-10-15,2.23,2.9,24
1103,Bilbao costera,Costera,2012-10-16,1.6,1.91,24
1103,Bilbao costera,Costera,2012-10-17,1.82,2.66,24
1103,Bilbao costera,Costera,2012-10-18,2.61,3.23,24
1103,Bilbao costera,Costera,2012-10-19,1.78,2.13,24
1103,Bilbao costera,Costera,2012-10-20,1.24,1.61,24
1103,Bilbao costera,Costera,2012-10-21,1.01,1.38,24
1103,Bilbao costera,Costera,2012-10-22,1.34,1.85,24
1103,Bilbao costera,Costera,2012-10-23,1.11,1.55,24
1103,Bilbao costera,Costera,2012-10-24,0.7,0.85,10
1103,Bilbao costera,Costera,2012-10-25,0.4,0.54,23
1103,Bilbao costera,Costera,2012-10-26,0.56,0.9,24
1103,Bilbao costera,Costera,2012-10-27,2.95,4.25,24
1103,Bilbao costera,Costera,2012-10-28,2.16,3.17,23
1103,Bilbao costera,Costera,2012-10-29,0.55,0.93,24
1103,Bilbao costera,Costera,2012-10-30,0.89,1.15,22
1103,Bilbao costera,Costera,2012-10-31,1.04,1.24,18
1103,Bilbao costera,Costera,2012-11-01,2.36,3.53,23
1103,Bilbao costera,Costera,2012-11-02,2.64,3.68,24
1103,Bilbao costera,Costera,2012-11-03,1.88,2.33,24
1103,Bilbao costera,Costera,2012-11-04,2.0,2.44,14
1103,Bilbao costera,Costera,2012-11-05,3.04,3.84,24
1103,Bilbao costera,Costera,2012-11-06,2.45,2.91,24
1103,Bilbao costera,Costera,2012-11-07,1.09,1.69,24
1103,Bilbao costera,Costera,2012-11-08,0.72,1.09,24
1103,Bilbao costera,Costera,2012-11-09,1.12,1.35,24
1103,Bilbao costera,Costera,2012-11-10,1.67,2.96,24
1103,Bilbao costera,Costera,2012-11-11,2.98,3.32,24
1103,Bilbao costera,Costera,2012-11-12,2.31,2.92,24
1103,Bilbao costera,Costera,2012-11-13,1.14,1.64,24
1103,Bilbao costera,Costera,2012-11-14,1.61,2.3,24
1103,Bilbao costera,Costera,2012-11-15,1.94,2.37,24
1103,Bilbao costera,Costera,2012-11-16,1.52,1.91,24
1103,Bilbao costera,Costera,2012-11-17,1.03,1.38,24
1103,Bilbao costera,Costera,2012-11-18,2.98,3.55,24
1103,Bilbao costera,Costera,2012-11-19,1.66,2.74,24
1103,Bilbao costera,Costera,2012-11-20,1.32,1.62,24
1103,Bilbao costera,Costera,2012-11-21,1.8,2.44,24
1103,Bilbao costera,Costera,2012-11-22,1.76,2.04,24
1103,Bilbao costera,Costera,2012-11-23,2.09,2.71,24
1103,Bilbao costera,Costera,2012-11-24,1.53,2.77,24
1103,Bilbao costera,Costera,2012-11-25,2.54,3.18,24
1103,Bilbao costera,Costera,2012-11-26,2.41,3.13,24
1103,Bilbao costera,Costera,2012-11-27,3.04,3.45,24
1103,Bilbao costera,Costera,2012-11-28,3.18,3.69,24
1103,Bilbao costera,Costera,2012-11-29,2.69,3.46,24
1103,Bilbao costera,Costera,2012-11-30,1.22,1.79,24
1103,Bilbao costera,Costera,2012-12-01,1.87,2.35,24
1103,Bilbao costera,Costera,2012-12-02,2.12,2.65,24
1103,Bilbao costera,Costera,2012-12-03,2.42,2.92,24
1103,Bilbao costera,Costera,2012-12-04,3.41,3.89,24
1103,Bilbao costera,Costera,2012-12-05,3.6,4.26,24
1103,Bilbao costera,Costera,2012-12-06,2.15,3.39,24
1103,Bilbao costera,Costera,2012-12-07,1.5,2.64,24
1103,Bilbao costera,Costera,2012-12-08,2.51,3.14,24
1103,Bilbao costera,Costera,2012-12-09,1.22,2.18,24
1103,Bilbao costera,Costera,2012-12-10,0.62,0.81,24
1103,Bilbao costera,Costera,2012-12-11,0.91,1.21,24
1103,Bilbao costera,Costera,2012-12-12,0.9,1.06,23
1103,Bilbao costera,Costera,2012-12-13,1.06,1.79,22
1103,Bilbao costera,Costera,2012-12-14,1.68,2.01,24
1103,Bilbao costera,Costera,2012-12-15,2.17,2.86,24
1103,Bilbao costera,Costera,2012-12-16,2.74,3.09,24
1103,Bilbao costera,Costera,2012-12-17,3.05,3.58,24
1103,Bilbao costera,Costera,2012-12-18,2.1,2.71,24
1103,Bilbao costera,Costera,2012-12-19,1.11,1.7,24
1103,Bilbao costera,Costera,2012-12-20,1.35,2.1,24
1103,Bilbao costera,Costera,2012-12-21,1.92,3.31,23
1103,Bilbao costera,Costera,2012-12-22,1.29,1.78,24
1103,Bilbao costera,Costera,2012-12-23,1.52,1.9,24
1103,Bilbao costera,Costera,2012-12-24,1.2,1.55,24
1103,Bilbao costera,Costera,2012-12-25,1.62,2.72,24
1103,Bilbao costera,Costera,2012-12-26,2.32,2.86,24
1103,Bilbao costera,Costera,2012-12-27,2.69,3.27,24
1103,Bilbao costera,Costera,2012-12-28,2.62,3.29,24
1103,Bilbao costera,Costera,2012-12-29,2.11,2.92,24
1103,Bilbao costera,Costera,2012-12-30,2.25,2.64,24
1103,Bilbao costera,Costera,2012-12-31,2.72,3.32,24
1103,Bilbao costera,Costera,2013-01-01,2.46,2.88,24
1103,Bilbao costera,Costera,2013-01-02,2.0,2.29,24
1103,Bilbao costera,Costera,2013-01-03,1.34,1.96,24
1103,Bilbao costera,Costera,2013-01-04,1.03,1.21,24
1103,Bilbao costera,Costera,2013-01-05,1.02,1.15,24
1103,Bilbao costera,Costera,2013-01-06,0.96,1.08,24
1103,Bilbao costera,Costera,2013-01-07,0.9,1.03,24
1103,Bilbao costera,Costera,2013-01-08,0.84,0.96,24
1103,Bilbao costera,Costera,2013-01-09,1.23,1.63,24
1103,Bilbao costera,Costera,2013-01-10,1.47,2.11,24
1103,Bilbao costera,Costera,2013-01-11,2.03,2.25,23
1103,Bilbao costera,Costera,2013-01-12,2.03,2.46,24
1103,Bilbao costera,Costera,2013-01-13,2.49,2.84,24
1103,Bilbao costera,Costera,2013-01-14,2.64,2.97,24
1103,Bilbao costera,Costera,2013-01-15,3.78,4.74,24
1103,Bilbao costera,Costera,2013-01-16,2.57,3.12,24
1103,Bilbao costera,Costera,2013-01-17,1.44,2.62,24
1103,Bilbao costera,Costera,2013-01-18,1.12,1.47,24
1103,Bilbao costera,Costera,2013-01-19,1.79,4.85,24
1103,Bilbao costera,Costera,2013-01-20,2.91,4.73,24
1103,Bilbao costera,Costera,2013-01-21,3.29,4.47,24
1103,Bilbao costera,Costera,2013-01-22,2.95,3.12,15
1103,Bilbao costera,Costera,2013-01-23,3.57,4.5,24
1103,Bilbao costera,Costera,2013-01-24,3.4,4.83,24
1103,Bilbao costera,Costera,2013-01-25,1.59,2.41,24
1103,Bilbao costera,Costera,2013-01-26,3.11,4.24,24
1103,Bilbao costera,Costera,2013-01-27,1.85,2.29,24
1103,Bilbao costera,Costera,2013-01-28,3.12,4.22,24
1103,Bilbao costera,Costera,2013-01-29,2.79,3.36,24
1103,Bilbao costera,Costera,2013-01-30,2.11,2.4,24
1103,Bilbao costera,Costera,2013-01-31,1.68,1.98,24
1103,Bilbao costera,Costera,2013-02-01,1.94,3.67,23
1103,Bilbao costera,Costera,2013-02-02,3.8,4.19,24
1103,Bilbao costera,Costera,2013-02-03,2.13,3.21,24
1103,Bilbao costera,Costera,2013-02-04,1.64,1.87,24
1103,Bilbao costera,Costera,2013-02-05,3.57,5.86,24
1103,Bilbao costera,Costera,2013-02-06,5.54,5.98,24
1103,Bilbao costera,Costera,2013-02-07,3.59,5.75,24
1103,Bilbao costera,Costera,2013-02-08,3.35,4.88,24
1103,Bilbao costera,Costera,2013-02-09,2.2,2.87,24
1103,Bilbao costera,Costera,2013-02-10,1.93,3.12,24
1103,Bilbao costera,Costera,2013-02-11,3.26,5.23,24
1103,Bilbao costera,Costera,2013-02-12,3.66,5.15,24
1103,Bilbao costera,Costera,2013-02-13,2.17,2.84,24
1103,Bilbao costera,Costera,2013-02-14,1.47,2.0,24
1103,Bilbao costera,Costera,2013-02-15,1.68,2.34,24
1103,Bilbao costera,Costera,2013-02-16,1.1,1.28,24
1103,Bilbao costera,Costera,2013-02-17,0.62,0.77,24
1103,Bilbao costera,Costera,2013-02-18,1.02,1.31,24
1103,Bilbao costera,Costera,2013-02-19,1.02,1.33,24
1103,Bilbao costera,Costera,2013-02-20,1.16,1.61,24
1103,Bilbao costera,Costera,2013-02-21,0.82,1.08,24
1103,Bilbao costera,Costera,2013-02-22,1.38,1.61,24
1103,Bilbao costera,Costera,2013-02-23,1.89,2.15,24
1103,Bilbao costera,Costera,2013-02-24,1.61,1.91,24
1103,Bilbao costera,Costera,2013-02-25,1.96,2.32,24
1103,Bilbao costera,Costera,2013-02-26,1.62,2.14,24
1103,Bilbao costera,Costera,2013-02-27,1.28,1.51,24
1103,Bilbao costera,Costera,2013-02-28,0.98,1.45,24
1103,Bilbao costera,Costera,2013-03-01,1.33,1.58,24
1103,Bilbao costera,Costera,2013-03-02,1.04,1.38,24
1103,Bilbao costera,Costera,2013-03-03,0.54,0.7,24
1103,Bilbao costera,Costera,2013-03-04,0.54,0.75,24
1103,Bilbao costera,Costera,2013-03-05,0.46,0.67,24
1103,Bilbao costera,Costera,2013-03-06,0.43,0.74,24
1103,Bilbao costera,Costera,2013-03-07,0.85,1.87,24
1103,Bilbao costera,Costera,2013-03-08,0.99,1.46,24
1103,Bilbao costera,Costera,2013-03-09,0.72,0.85,24
1103,Bilbao costera,Costera,2013-03-10,0.8,0.97,23
1103,Bilbao costera,Costera,2013-03-11,1.55,2.39,24
1103,Bilbao costera,Costera,2013-03-12,2.24,2.72,24
1103,Bilbao costera,Costera,2013-03-13,2.62,3.25,24
1103,Bilbao costera,Costera,2013-03-14,1.87,2.38,24
1103,Bilbao costera,Costera,2013-03-15,1.08,1.47,24
1103,Bilbao costera,Costera,2013-03-16,1.34,2.64,24
1103,Bilbao costera,Costera,2013-03-17,2.53,3.17,24
1103,Bilbao costera,Costera,2013-03-18,3.23,4.18,24
1103,Bilbao costera,Costera,2013-03-19,2.25,3.07,24
1103,Bilbao costera,Costera,2013-03-20,1.64,1.87,24
1103,Bilbao costera,Costera,2013-03-21,0.86,1.31,23
1103,Bilbao costera,Costera,2013-03-22,0.53,0.77,24
1103,Bilbao costera,Costera,2013-03-23,0.86,1.25,24
1103,Bilbao costera,Costera,2013-03-24,1.15,1.31,24
1103,Bilbao costera,Costera,2013-03-25,0.95,1.22,23
1103,Bilbao costera,Costera,2013-03-26,0.63,0.74,24
1103,Bilbao costera,Costera,2013-03-27,0.87,1.33,24
1103,Bilbao costera,Costera,2013-03-28,1.04,1.42,24
1103,Bilbao costera,Costera,2013-03-29,0.55,0.98,24
1103,Bilbao costera,Costera,2013-03-30,1.94,2.59,24
1103,Bilbao costera,Costera,2013-03-31,1.47,1.69,24
1103,Bilbao costera,Costera,2013-04-01,1.84,2.53,24
1103,Bilbao costera,Costera,2013-04-02,1.37,1.76,24
1103,Bilbao costera,Costera,2013-04-03,1.26,1.49,24
1103,Bilbao costera,Costera,2013-04-04,1.73,2.32,24
1103,Bilbao costera,Costera,2013-04-05,1.89,2.79,24
1103,Bilbao costera,Costera,2013-04-06,2.52,3.23,24
1103,Bilbao costera,Costera,2013-04-07,0.73,1.33,24
1103,Bilbao costera,Costera,2013-04-08,1.5,2.06,24
1103,Bilbao costera,Costera,2013-04-09,2.42,3.25,24
1103,Bilbao costera,Costera,2013-04-10,1.83,2.52,24
1103,Bilbao costera,Costera,2013-04-11,1.48,1.77,24
1103,Bilbao costera,Costera,2013-04-12,1.53,1.91,24
1103,Bilbao costera,Costera,2013-04-13,1.05,1.31,24
1103,Bilbao costera,Costera,2013-04-14,1.02,1.45,24
1103,Bilbao costera,Costera,2013-04-15,1.78,2.17,24
1103,Bilbao costera,Costera,2013-04-16,1.57,1.81,24
1103,Bilbao costera,Costera,2013-04-17,1.43,1.68,24
1103,Bilbao costera,Costera,2013-04-18,1.77,2.43,24
1103,Bilbao costera,Costera,2013-04-19,1.85,2.17,24
1103,Bilbao costera,Costera,2013-04-20,1.48,2.01,24
1103,Bilbao costera,Costera,2013-04-21,0.88,1.09,24
1103,Bilbao costera,Costera,2013-04-22,1.73,2.26,24
1103,Bilbao costera,Costera,2013-04-23,2.01,2.5,24
1103,Bilbao costera,Costera,2013-04-24,1.81,2.16,24
1103,Bilbao costera,Costera,2013-04-25,1.91,2.29,24
1103,Bilbao costera,Costera,2013-04-26,2.13,2.73,24
1103,Bilbao costera,Costera,2013-04-27,2.27,2.71,24
1103,Bilbao costera,Costera,2013-04-28,2.01,2.25,24
1103,Bilbao costera,Costera,2013-04-29,1.51,1.87,18
1103,Bilbao costera,Costera,2013-04-30,2.66,3.3,24
1103,Bilbao costera,Costera,2013-05-01,1.9,2.54,24
1103,Bilbao costera,Costera,2013-05-02,1.78,2.09,24
1103,Bilbao costera,Costera,2013-05-03,0.93,1.34,24
1103,Bilbao costera,Costera,2013-05-04,0.63,0.83,24
1103,Bilbao costera,Costera,2013-05-05,0.71,0.81,24
1103,Bilbao costera,Costera,2013-05-06,0.84,1.22,24
1103,Bilbao costera,Costera,2013-05-07,1.33,1.55,24
1103,Bilbao costera,Costera,2013-05-08,1.04,1.29,24
1103,Bilbao costera,Costera,2013-05-09,1.39,2.4,24
1103,Bilbao costera,Costera,2013-05-10,2.78,3.75,24
1103,Bilbao costera,Costera,2013-05-11,1.88,2.48,24
1103,Bilbao costera,Costera,2013-05-12,1.82,2.2,24
1103,Bilbao costera,Costera,2013-05-13,1.57,1.74,24
1103,Bilbao costera,Costera,2013-05-14,1.87,2.79,24
1103,Bilbao costera,Costera,2013-05-15,2.45,2.93,24
1103,Bilbao costera,Costera,2013-05-16,2.07,2.48,24
1103,Bilbao costera,Costera,2013-05-17,1.17,1.71,24
1103,Bilbao costera,Costera,2013-05-18,1.56,2.09,24
1103,Bilbao costera,Costera,2013-05-19,1.45,1.92,24
1103,Bilbao costera,Costera,2013-05-20,0.96,1.21,24
1103,Bilbao costera,Costera,2013-05-21,1.01,1.28,24
1103,Bilbao costera,Costera,2013-05-22,1.51,1.76,24
1103,Bilbao costera,Costera,2013-05-23,1.7,1.88,24
1103,Bilbao costera,Costera,2013-05-24,2.0,2.27,24
1103,Bilbao costera,Costera,2013-05-25,1.86,2.36,24
1103,Bilbao costera,Costera,2013-05-26,0.96,1.14,24
1103,Bilbao costera,Costera,2013-05-27,0.84,1.14,24
1103,Bilbao costera,Costera,2013-05-28,2.2,3.93,24
1103,Bilbao costera,Costera,2013-05-29,3.28,4.18,24
1103,Bilbao costera,Costera,2013-05-30,2.66,3.23,24
1103,Bilbao costera,Costera,2013-05-31,2.46,3.33,24
1103,Bilbao costera,Costera,2013-06-01,1.32,1.63,24
1103,Bilbao costera,Costera,2013-06-02,1.19,1.54,24
1103,Bilbao costera,Costera,2013-06-03,0.96,1.24,24
1103,Bilbao costera,Costera,2013-06-04,0.87,1.13,24
1103,Bilbao costera,Costera,2013-06-05,0.8,1.14,24
1103,Bilbao costera,Costera,2013-06-06,1.03,1.39,24
1103,Bilbao costera,Costera,2013-06-07,0.71,0.81,24
1103,Bilbao costera,Costera,2013-06-08,1.14,1.61,24
1103,Bilbao costera,Costera,2013-06-09,1.32,1.86,24
1103,Bilbao costera,Costera,2013-06-10,0.61,0.96,24
1103,Bilbao costera,Costera,2013-06-11,0.39,0.67,24
1103,Bilbao costera,Costera,2013-06-12,0.73,1.13,24
1103,Bilbao costera,Costera,2013-06-13,1.1,1.4,24
1103,Bilbao costera,Costera,2013-06-14,1.02,1.28,24
1103,Bilbao costera,Costera,2013-06-15,0.87,1.09,24
1103,Bilbao costera,Costera,2013-06-16,1.13,1.37,24
1103,Bilbao costera,Costera,2013-06-17,1.34,1.69,24
1103,Bilbao costera,Costera,2013-06-18,1.17,1.38,24
1103,Bilbao costera,Costera,2013-06-19,1.54,2.38,24
1103,Bilbao costera,Costera,2013-06-20,2.13,2.68,24
1103,Bilbao costera,Costera,2013-06-21,1.37,1.54,23
1103,Bilbao costera,Costera,2013-06-22,1.24,1.73,24
1103,Bilbao costera,Costera,2013-06-23,2.58,3.31,24
1103,Bilbao costera,Costera,2013-06-24,2.3,3.08,24
1103,Bilbao costera,Costera,2013-06-25,1.25,1.59,24
1103,Bilbao costera,Costera,2013-06-26,0.75,0.89,24
1103,Bilbao costera,Costera,2013-06-27,0.8,1.26,24
1103,Bilbao costera,Costera,2013-06-28,0.7,0.79,24
1103,Bilbao costera,Costera,2013-06-29,0.79,1.06,24
1103,Bilbao costera,Costera,2013-06-30,1.13,1.42,24
1103,Bilbao costera,Costera,2013-07-01,0.93,1.07,24
1103,Bilbao costera,Costera,2013-07-02,1.14,1.34,24
1103,Bilbao costera,Costera,2013-07-03,1.4,1.67,24
1103,Bilbao costera,Costera,2013-07-04,1.45,1.77,24
1103,Bilbao costera,Costera,2013-07-05,1.08,1.21,24
1103,Bilbao costera,Costera,2013-07-06,1.28,1.56,24
1103,Bilbao costera,Costera,2013-07-07,0.84,1.06,24
1103,Bilbao costera,Costera,2013-07-08,0.9,1.11,24
1103,Bilbao costera,Costera,2013-07-09,0.85,1.02,24
1103,Bilbao costera,Costera,2013-07-10,0.67,0.79,24
1103,Bilbao costera,Costera,2013-07-11,0.73,1.04,24
1103,Bilbao costera,Costera,2013-07-12,0.84,1.04,24
1103,Bilbao costera,Costera,2013-07-13,0.67,0.82,24
1103,Bilbao costera,Costera,2013-07-14,0.74,0.9,24
1103,Bilbao costera,Costera,2013-07-15,0.47,0.72,24
1103,Bilbao costera,Costera,2013-07-16,0.49,0.69,24
1103,Bilbao costera,Costera,2013-07-17,0.76,1.02,24
1103,Bilbao costera,Costera,2013-07-18,0.57,0.65,24
1103,Bilbao costera,Costera,2013-07-19,0.53,0.76,24
1103,Bilbao costera,Costera,2013-07-20,0.44,0.57,24
1103,Bilbao costera,Costera,2013-07-21,0.44,0.61,24
1103,Bilbao costera,Costera,2013-07-22,0.51,0.67,24
1103,Bilbao costera,Costera,2013-07-23,0.83,1.02,24
1103,Bilbao costera,Costera,2013-07-24,0.73,0.91,24
1103,Bilbao costera,Costera,2013-07-25,0.61,0.72,24
1103,Bilbao costera,Costera,2013-07-26,0.87,1.09,24
1103,Bilbao costera,Costera,2013-07-27,1.11,1.33,24
1103,Bilbao costera,Costera,2013-07-28,0.88,1.09,24
1103,Bilbao costera,Costera,2013-07-29,0.89,1.09,24
1103,Bilbao costera,Costera,2013-07-30,0.75,0.95,24
1103,Bilbao costera,Costera,2013-07-31,0.96,1.41,24
1103,Bilbao costera,Costera,2013-08-01,0.84,1.07,24
1103,Bilbao costera,Costera,2013-08-02,0.8,1.0,24
1103,Bilbao costera,Costera,2013-08-03,0.9,1.09,24
1103,Bilbao costera,Costera,2013-08-04,0.77,1.0,24
1103,Bilbao costera,Costera,2013-08-05,0.84,1.03,24
1103,Bilbao costera,Costera,2013-08-06,0.85,1.19,24
1103,Bilbao costera,Costera,2013-08-07,0.81,1.16,24
1103,Bilbao costera,Costera,2013-08-08,0.84,1.03,24
1103,Bilbao costera,Costera,2013-08-09,0.74,1.11,24
1103,Bilbao costera,Costera,2013-08-10,0.71,1.11,24
1103,Bilbao costera,Costera,2013-08-11,1.1,1.34,24
1103,Bilbao costera,Costera,2013-08-12,1.14,1.37,24
1103,Bilbao costera,Costera,2013-08-13,1.23,1.45,24
1103,Bilbao costera,Costera,2013-08-14,0.92,1.16,24
1103,Bilbao costera,Costera,2013-08-15,0.74,0.97,24
1103,Bilbao costera,Costera,2013-08-16,0.51,0.56,24
1103,Bilbao costera,Costera,2013-08-17,0.7,0.91,24
1103,Bilbao costera,Costera,2013-08-18,0.92,1.68,24
1103,Bilbao costera,Costera,2013-08-19,1.56,1.78,24
1103,Bilbao costera,Costera,2013-08-20,1.16,1.36,24
1103,Bilbao costera,Costera,2013-08-21,1.27,1.41,24
1103,Bilbao costera,Costera,2013-08-22,1.17,1.48,24
1103,Bilbao costera,Costera,2013-08-23,0.85,0.98,24
1103,Bilbao costera,Costera,2013-08-24,1.47,1.99,24
1103,Bilbao costera,Costera,2013-08-25,1.86,2.15,24
1103,Bilbao costera,Costera,2013-08-26,1.58,1.98,24
1103,Bilbao costera,Costera,2013-08-27,1.18,1.68,24
1103,Bilbao costera,Costera,2013-08-28,0.86,1.0,24
1103,Bilbao costera,Costera,2013-08-29,0.87,1.01,24
1103,Bilbao costera,Costera,2013-08-30,0.79,0.92,24
1103,Bilbao costera,Costera,2013-08-31,0.72,0.87,24
1103,Bilbao costera,Costera,2013-09-01,1.09,1.63,24
1103,Bilbao costera,Costera,2013-09-02,1.53,1.79,24
1103,Bilbao costera,Costera,2013-09-03,1.11,1.34,24
1103,Bilbao costera,Costera,2013-09-04,0.72,0.93,24
1103,Bilbao costera,Costera,2013-09-05,1.06,1.61,24
1103,Bilbao costera,Costera,2013-09-06,1.21,1.68,24
1103,Bilbao costera,Costera,2013-09-07,1.61,2.19,24
1103,Bilbao costera,Costera,2013-09-08,1.28,1.86,24
1103,Bilbao costera,Costera,2013-09-09,1.06,1.88,24
1103,Bilbao costera,Costera,2013-09-10,1.3,1.57,24
1103,Bilbao costera,Costera,2013-09-11,1.26,1.47,24
1103,Bilbao costera,Costera,2013-09-12,0.84,1.3,24
1103,Bilbao costera,Costera,2013-09-13,0.8,1.0,24
1103,Bilbao costera,Costera,2013-09-14,1.06,1.92,24
1103,Bilbao costera,Costera,2013-09-15,1.6,1.83,24
1103,Bilbao costera,Costera,2013-09-16,1.52,2.18,24
1103,Bilbao costera,Costera,2013-09-17,2.94,3.54,24
1103,Bilbao costera,Costera,2013-09-18,2.63,2.83,24
1103,Bilbao costera,Costera,2013-09-19,1.89,2.45,24
1103,Bilbao costera,Costera,2013-09-20,1.32,1.63,24
1103,Bilbao costera,Costera,2013-09-21,1.24,1.53,24
1103,Bilbao costera,Costera,2013-09-22,1.06,1.47,24
1103,Bilbao costera,Costera,2013-09-23,1.01,1.24,24
1103,Bilbao costera,Costera,2013-09-24,0.75,0.98,24
1103,Bilbao costera,Costera,2013-09-25,0.7,0.84,24
1103,Bilbao costera,Costera,2013-09-26,0.55,0.74,24
1103,Bilbao costera,Costera,2013-09-27,0.33,0.46,24
1103,Bilbao costera,Costera,2013-09-28,0.23,0.49,24
1103,Bilbao costera,Costera,2013-09-29,0.53,1.14,24
1103,Bilbao costera,Costera,2013-09-30,0.43,0.74,24
1103,Bilbao costera,Costera,2013-10-01,0.42,0.65,24
1103,Bilbao costera,Costera,2013-10-02,0.83,1.02,24
1103,Bilbao costera,Costera,2013-10-03,0.66,0.87,24
1103,Bilbao costera,Costera,2013-10-04,0.85,1.17,24
1103,Bilbao costera,Costera,2013-10-05,0.77,0.94,24
1103,Bilbao costera,Costera,2013-10-06,0.58,0.69,24
1103,Bilbao costera,Costera,2013-10-07,0.59,0.81,24
1103,Bilbao costera,Costera,2013-10-08,0.98,1.17,24
1103,Bilbao costera,Costera,2013-10-09,0.98,1.15,24
1103,Bilbao costera,Costera,2013-10-10,1.01,1.38,24
1103,Bilbao costera,Costera,2013-10-11,1.17,1.33,24
1103,Bilbao costera,Costera,2013-10-12,1.24,1.68,24
1103,Bilbao costera,Costera,2013-10-13,0.9,1.33,24
1103,Bilbao costera,Costera,2013-10-14,0.67,0.94,24
1103,Bilbao costera,Costera,2013-10-15,0.57,0.75,24
1103,Bilbao costera,Costera,2013-10-16,0.84,1.25,24
1103,Bilbao costera,Costera,2013-10-17,1.04,1.29,24
1103,Bilbao costera,Costera,2013-10-18,0.96,1.21,24
1103,Bilbao costera,Costera,2013-10-19,0.86,1.09,24
1103,Bilbao costera,Costera,2013-10-20,1.32,1.78,24
1103,Bilbao costera,Costera,2013-10-21,1.13,1.56,24
1103,Bilbao costera,Costera,2013-10-22,0.66,0.91,24
1103,Bilbao costera,Costera,2013-10-23,0.94,1.16,24
1103,Bilbao costera,Costera,2013-10-24,0.74,0.94,24
1103,Bilbao costera,Costera,2013-10-25,0.56,0.82,24
1103,Bilbao costera,Costera,2013-10-26,0.82,1.04,24
1103,Bilbao costera,Costera,2013-10-27,1.83,4.33,24
1103,Bilbao costera,Costera,2013-10-28,3.65,4.59,24
1103,Bilbao costera,Costera,2013-10-29,2.59,3.25,24
1103,Bilbao costera,Costera,2013-10-30,2.07,2.55,24
1103,Bilbao costera,Costera,2013-10-31,1.49,1.99,24
1103,Bilbao costera,Costera,2013-11-01,2.86,3.68,24
1103,Bilbao costera,Costera,2013-11-02,3.21,3.98,24
1103,Bilbao costera,Costera,2013-11-03,3.12,4.31,24
1103,Bilbao costera,Costera,2013-11-04,3.59,4.64,24
1103,Bilbao costera,Costera,2013-11-05,3.51,3.98,24
1103,Bilbao costera,Costera,2013-11-06,2.52,3.06,24
1103,Bilbao costera,Costera,2013-11-07,2.91,3.34,24
1103,Bilbao costera,Costera,2013-11-08,2.81,3.45,24
1103,Bilbao costera,Costera,2013-11-09,2.93,4.06,24
1103,Bilbao costera,Costera,2013-11-10,3.27,3.73,24
1103,Bilbao costera,Costera,2013-11-11,2.39,3.26,24
1103,Bilbao costera,Costera,2013-11-12,1.79,2.18,24
1103,Bilbao costera,Costera,2013-11-13,1.96,2.46,24
1103,Bilbao costera,Costera,2013-11-14,2.14,2.86,24
1103,Bilbao costera,Costera,2013-11-15,3.17,3.82,23
1103,Bilbao costera,Costera,2013-11-16,2.28,3.28,24
1103,Bilbao costera,Costera,2013-11-17,1.48,1.63,24
1103,Bilbao costera,Costera,2013-11-18,1.66,1.94,24
1103,Bilbao costera,Costera,2013-11-19,2.24,3.49,24
1103,Bilbao costera,Costera,2013-11-20,2.62,3.08,24
1103,Bilbao costera,Costera,2013-11-21,3.98,4.76,24
1103,Bilbao costera,Costera,2013-11-22,2.66,3.93,24
1103,Bilbao costera,Costera,2013-11-23,1.92,2.14,24
1103,Bilbao costera,Costera,2013-11-24,1.79,2.01,24
1103,Bilbao costera,Costera,2013-11-25,1.72,2.0,24
1103,Bilbao costera,Costera,2013-11-26,1.64,2.05,24
1103,Bilbao costera,Costera,2013-11-27,1.29,1.82,24
1103,Bilbao costera,Costera,2013-11-28,0.73,1.04,24
1103,Bilbao costera,Costera,2013-11-29,0.78,0.91,7
1103,Bilbao costera,Costera,2013-11-30,,,0
1103,Bilbao costera,Costera,2013-12-01,,,0
1103,Bilbao costera,Costera,2013-12-02,,,0
1103,Bilbao costera,Costera,2013-12-03,,,0
1103,Bilbao costera,Costera,2013-12-04,,,0
1103,Bilbao costera,Costera,2013-12-05,,,0
1103,Bilbao costera,Costera,2013-12-06,,,0
1103,Bilbao costera,Costera,2013-12-07,,,0
1103,Bilbao costera,Costera,2013-12-08,,,0
1103,Bilbao costera,Costera,2013-12-09,,,0
1103,Bilbao costera,Costera,2013-12-10,,,0
1103,Bilbao costera,Costera,2013-12-11,,,0
1103,Bilbao costera,Costera,2013-12-12,,,0
1103,Bilbao costera,Costera,2013-12-13,,,0
1103,Bilbao costera,Costera,2013-12-14,,,0
1103,Bilbao costera,Costera,2013-12-15,,,0
1103,Bilbao costera,Costera,2013-12-16,,,0
1103,Bilbao costera,Costera,2013-12-17,,,0
1103,Bilbao costera,Costera,2013-12-18,,,0
1103,Bilbao costera,Costera,2013-12-19,,,0
1103,Bilbao costera,Costera,2013-12-20,,,0
1103,Bilbao costera,Costera,2013-12-21,,,0
1103,Bilbao costera,Costera,2013-12-22,,,0
1103,Bilbao costera,Costera,2013-12-23,,,0
1103,Bilbao costera,Costera,2013-12-24,,,0
1103,Bilbao costera,Costera,2013-12-25,,,0
